zone,Batch,Fish_Number,code,gear,Readability,yearcap,month,area,sex,floorlength,AdjAge,theta,reader,Edge_Type,Comments from ager,radius,FishID,YearClass,Age,Year,Increment,maturity
EBS,211,42,21142,OT,3,2000,4,Eden,F,38,6,3,kyne,n,,1.06343,fish1838,1994,4,1997,0.111482,juvenile
EBS,211,42,21142,OT,3,2000,4,Eden,F,38,6,3,kyne,n,,1.06343,fish1838,1994,5,1998,0.078395,juvenile
EBS,211,42,21142,OT,3,2000,4,Eden,F,38,6,3,kyne,n,,1.06343,fish1838,1994,6,1999,0.099694,adult
EBS,211,44,21144,OT,3,2000,4,Eden,F,39,7,3,kyne,n,,1.23398,fish1839,1993,1,2000,0.448106,juvenile
EBS,211,44,21144,OT,3,2000,4,Eden,F,39,7,3,kyne,n,,1.23398,fish1839,1993,2,1994,0.228787,juvenile
EBS,211,44,21144,OT,3,2000,4,Eden,F,39,7,3,kyne,n,,1.23398,fish1839,1993,3,1995,0.148994,juvenile
EBS,211,44,21144,OT,3,2000,4,Eden,F,39,7,3,kyne,n,,1.23398,fish1839,1993,4,1996,0.139934,juvenile
EBS,211,44,21144,OT,3,2000,4,Eden,F,39,7,3,kyne,n,,1.23398,fish1839,1993,5,1997,0.088429,juvenile
EBS,211,44,21144,OT,3,2000,4,Eden,F,39,7,3,kyne,n,,1.23398,fish1839,1993,6,1998,0.09506,adult
EBS,211,44,21144,OT,3,2000,4,Eden,F,39,7,3,kyne,n,,1.23398,fish1839,1993,7,1999,0.08467,adult
EBS,211,45,21145,OT,3,2000,4,Eden,F,42,10,3,kyne,n,,1.51706,fish1840,1990,1,2000,0.38721,juvenile
EBS,211,45,21145,OT,3,2000,4,Eden,F,42,10,3,kyne,n,,1.51706,fish1840,1990,2,1991,0.305501,juvenile
EBS,211,45,21145,OT,3,2000,4,Eden,F,42,10,3,kyne,n,,1.51706,fish1840,1990,3,1992,0.221925,juvenile
EBS,211,45,21145,OT,3,2000,4,Eden,F,42,10,3,kyne,n,,1.51706,fish1840,1990,4,1993,0.101474,juvenile
EBS,211,45,21145,OT,3,2000,4,Eden,F,42,10,3,kyne,n,,1.51706,fish1840,1990,5,1994,0.12711,juvenile
EBS,211,45,21145,OT,3,2000,4,Eden,F,42,10,3,kyne,n,,1.51706,fish1840,1990,6,1995,0.06943,adult
EBS,211,45,21145,OT,3,2000,4,Eden,F,42,10,3,kyne,n,,1.51706,fish1840,1990,7,1996,0.08973,adult
EBS,211,45,21145,OT,3,2000,4,Eden,F,42,10,3,kyne,n,,1.51706,fish1840,1990,8,1997,0.0964,adult
EBS,211,45,21145,OT,3,2000,4,Eden,F,42,10,3,kyne,n,,1.51706,fish1840,1990,9,1998,0.07716,adult
EBS,211,45,21145,OT,3,2000,4,Eden,F,42,10,3,kyne,n,,1.51706,fish1840,1990,10,1999,0.04112,adult
EBS,211,46,21146,OT,3,2000,4,Eden,F,39,5,3,kyne,n,,1.10788,fish1841,1995,1,2000,0.407598,juvenile
EBS,211,46,21146,OT,3,2000,4,Eden,F,39,5,3,kyne,n,,1.10788,fish1841,1995,2,1996,0.294496,juvenile
EBS,211,46,21146,OT,3,2000,4,Eden,F,39,5,3,kyne,n,,1.10788,fish1841,1995,3,1997,0.145206,juvenile
EBS,211,46,21146,OT,3,2000,4,Eden,F,39,5,3,kyne,n,,1.10788,fish1841,1995,4,1998,0.16979,juvenile
EBS,211,46,21146,OT,3,2000,4,Eden,F,39,5,3,kyne,n,,1.10788,fish1841,1995,5,1999,0.09079,juvenile
EBS,211,47,21147,OT,3,2000,4,Eden,F,40,4,3,kyne,n,,1.13913,fish1842,1996,1,2000,0.491314,juvenile
EBS,211,47,21147,OT,3,2000,4,Eden,F,40,4,3,kyne,n,,1.13913,fish1842,1996,2,1997,0.272177,juvenile
EBS,211,47,21147,OT,3,2000,4,Eden,F,40,4,3,kyne,n,,1.13913,fish1842,1996,3,1998,0.203831,juvenile
EBS,211,47,21147,OT,3,2000,4,Eden,F,40,4,3,kyne,n,,1.13913,fish1842,1996,4,1999,0.171808,juvenile
EBS,211,48,21148,OT,3,2000,4,Eden,F,40,5,3,kyne,n,,1.15762,fish1843,1995,1,2000,0.389105,juvenile
EBS,211,48,21148,OT,3,2000,4,Eden,F,40,5,3,kyne,n,,1.15762,fish1843,1995,2,1996,0.317167,juvenile
EBS,211,48,21148,OT,3,2000,4,Eden,F,40,5,3,kyne,n,,1.15762,fish1843,1995,3,1997,0.198519,juvenile
EBS,211,48,21148,OT,3,2000,4,Eden,F,40,5,3,kyne,n,,1.15762,fish1843,1995,4,1998,0.119629,juvenile
EBS,211,48,21148,OT,3,2000,4,Eden,F,40,5,3,kyne,n,,1.15762,fish1843,1995,5,1999,0.1332,juvenile
EBS,211,49,21149,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.27877,fish1844,1993,1,2000,0.478877,juvenile
EBS,211,49,21149,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.27877,fish1844,1993,2,1994,0.229779,juvenile
EBS,211,49,21149,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.27877,fish1844,1993,3,1995,0.117525,juvenile
EBS,211,49,21149,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.27877,fish1844,1993,4,1996,0.092582,juvenile
EBS,211,49,21149,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.27877,fish1844,1993,5,1997,0.133357,juvenile
EBS,211,49,21149,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.27877,fish1844,1993,6,1998,0.0981,adult
EBS,211,49,21149,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.27877,fish1844,1993,7,1999,0.12855,adult
EBS,211,50,21150,OT,3,2000,4,Eden,F,38,7,3,kyne,n,,1.24137,fish1845,1993,1,2000,0.475399,juvenile
EBS,211,50,21150,OT,3,2000,4,Eden,F,38,7,3,kyne,n,,1.24137,fish1845,1993,2,1994,0.188391,juvenile
EBS,211,50,21150,OT,3,2000,4,Eden,F,38,7,3,kyne,n,,1.24137,fish1845,1993,3,1995,0.169261,juvenile
EBS,211,50,21150,OT,3,2000,4,Eden,F,38,7,3,kyne,n,,1.24137,fish1845,1993,4,1996,0.138911,juvenile
EBS,211,50,21150,OT,3,2000,4,Eden,F,38,7,3,kyne,n,,1.24137,fish1845,1993,5,1997,0.089008,juvenile
EBS,211,50,21150,OT,3,2000,4,Eden,F,38,7,3,kyne,n,,1.24137,fish1845,1993,6,1998,0.08221,adult
EBS,211,50,21150,OT,3,2000,4,Eden,F,38,7,3,kyne,n,,1.24137,fish1845,1993,7,1999,0.09819,adult
EBS,211,51,21151,OT,3,2000,4,Eden,F,37,5,3,kyne,n,,1.22169,fish1846,1995,1,2000,0.435517,juvenile
EBS,211,51,21151,OT,3,2000,4,Eden,F,37,5,3,kyne,n,,1.22169,fish1846,1995,2,1996,0.294333,juvenile
EBS,211,51,21151,OT,3,2000,4,Eden,F,37,5,3,kyne,n,,1.22169,fish1846,1995,3,1997,0.167544,juvenile
EBS,211,51,21151,OT,3,2000,4,Eden,F,37,5,3,kyne,n,,1.22169,fish1846,1995,4,1998,0.187436,juvenile
EBS,211,51,21151,OT,3,2000,4,Eden,F,37,5,3,kyne,n,,1.22169,fish1846,1995,5,1999,0.13686,juvenile
EBS,211,52,21152,OT,3,2000,4,Eden,F,38,10,3,kyne,n,,1.27564,fish1847,1990,1,2000,0.467435,juvenile
EBS,211,52,21152,OT,3,2000,4,Eden,F,38,10,3,kyne,n,,1.27564,fish1847,1990,2,1991,0.190508,juvenile
EBS,211,52,21152,OT,3,2000,4,Eden,F,38,10,3,kyne,n,,1.27564,fish1847,1990,3,1992,0.125478,juvenile
EBS,211,52,21152,OT,3,2000,4,Eden,F,38,10,3,kyne,n,,1.27564,fish1847,1990,4,1993,0.100048,juvenile
EBS,211,52,21152,OT,3,2000,4,Eden,F,38,10,3,kyne,n,,1.27564,fish1847,1990,5,1994,0.123811,juvenile
EBS,211,52,21152,OT,3,2000,4,Eden,F,38,10,3,kyne,n,,1.27564,fish1847,1990,6,1995,0.09369,adult
EBS,211,52,21152,OT,3,2000,4,Eden,F,38,10,3,kyne,n,,1.27564,fish1847,1990,7,1996,0.06034,adult
EBS,211,52,21152,OT,3,2000,4,Eden,F,38,10,3,kyne,n,,1.27564,fish1847,1990,8,1997,0.03971,adult
EBS,211,52,21152,OT,3,2000,4,Eden,F,38,10,3,kyne,n,,1.27564,fish1847,1990,9,1998,0.03491,adult
EBS,211,52,21152,OT,3,2000,4,Eden,F,38,10,3,kyne,n,,1.27564,fish1847,1990,10,1999,0.03971,adult
EBS,211,53,21153,OT,3,2000,4,Eden,F,39,9,3,kyne,n,,1.0852,fish1848,1991,1,2000,0.397447,juvenile
EBS,211,53,21153,OT,3,2000,4,Eden,F,39,9,3,kyne,n,,1.0852,fish1848,1991,2,1992,0.196839,juvenile
EBS,211,53,21153,OT,3,2000,4,Eden,F,39,9,3,kyne,n,,1.0852,fish1848,1991,3,1993,0.12266,juvenile
EBS,211,53,21153,OT,3,2000,4,Eden,F,39,9,3,kyne,n,,1.0852,fish1848,1991,4,1994,0.057788,juvenile
EBS,211,53,21153,OT,3,2000,4,Eden,F,39,9,3,kyne,n,,1.0852,fish1848,1991,5,1995,0.097238,juvenile
EBS,211,53,21153,OT,3,2000,4,Eden,F,39,9,3,kyne,n,,1.0852,fish1848,1991,6,1996,0.063623,adult
EBS,211,53,21153,OT,3,2000,4,Eden,F,39,9,3,kyne,n,,1.0852,fish1848,1991,7,1997,0.068765,adult
EBS,211,53,21153,OT,3,2000,4,Eden,F,39,9,3,kyne,n,,1.0852,fish1848,1991,8,1998,0.03125,adult
EBS,211,53,21153,OT,3,2000,4,Eden,F,39,9,3,kyne,n,,1.0852,fish1848,1991,9,1999,0.04959,adult
EBS,211,54,21154,OT,3,2000,4,Eden,F,42,6,3,kyne,n,,1.09999,fish1849,1994,1,2000,0.481283,juvenile
EBS,211,54,21154,OT,3,2000,4,Eden,F,42,6,3,kyne,n,,1.09999,fish1849,1994,2,1995,0.229035,juvenile
EBS,211,54,21154,OT,3,2000,4,Eden,F,42,6,3,kyne,n,,1.09999,fish1849,1994,3,1996,0.102142,juvenile
EBS,211,54,21154,OT,3,2000,4,Eden,F,42,6,3,kyne,n,,1.09999,fish1849,1994,4,1997,0.09211,juvenile
EBS,211,54,21154,OT,3,2000,4,Eden,F,42,6,3,kyne,n,,1.09999,fish1849,1994,5,1998,0.085335,juvenile
EBS,211,54,21154,OT,3,2000,4,Eden,F,42,6,3,kyne,n,,1.09999,fish1849,1994,6,1999,0.110085,adult
EBS,211,55,21155,OT,3,2000,4,Eden,F,39,4,3,kyne,n,,0.960513,fish1850,1996,1,2000,0.422608,juvenile
EBS,211,55,21155,OT,3,2000,4,Eden,F,39,4,3,kyne,n,,0.960513,fish1850,1996,2,1997,0.235743,juvenile
EBS,211,55,21155,OT,3,2000,4,Eden,F,39,4,3,kyne,n,,0.960513,fish1850,1996,3,1998,0.140583,juvenile
EBS,211,55,21155,OT,3,2000,4,Eden,F,39,4,3,kyne,n,,0.960513,fish1850,1996,4,1999,0.161579,juvenile
EBS,211,56,21156,OT,3,2000,4,Eden,F,37,4,3,kyne,n,,1.00561,fish1851,1996,1,2000,0.393405,juvenile
EBS,211,56,21156,OT,3,2000,4,Eden,F,37,4,3,kyne,n,,1.00561,fish1851,1996,2,1997,0.298469,juvenile
EBS,211,56,21156,OT,3,2000,4,Eden,F,37,4,3,kyne,n,,1.00561,fish1851,1996,3,1998,0.196741,juvenile
EBS,211,56,21156,OT,3,2000,4,Eden,F,37,4,3,kyne,n,,1.00561,fish1851,1996,4,1999,0.116995,juvenile
EBS,211,57,21157,OT,3,2000,4,Eden,F,41,10,3,kyne,n,,1.5396,fish1852,1990,1,2000,0.463196,juvenile
EBS,211,57,21157,OT,3,2000,4,Eden,F,41,10,3,kyne,n,,1.5396,fish1852,1990,2,1991,0.316,juvenile
EBS,211,57,21157,OT,3,2000,4,Eden,F,41,10,3,kyne,n,,1.5396,fish1852,1990,3,1992,0.137336,juvenile
EBS,211,57,21157,OT,3,2000,4,Eden,F,41,10,3,kyne,n,,1.5396,fish1852,1990,4,1993,0.131688,juvenile
EBS,211,57,21157,OT,3,2000,4,Eden,F,41,10,3,kyne,n,,1.5396,fish1852,1990,5,1994,0.066,juvenile
EBS,211,57,21157,OT,3,2000,4,Eden,F,41,10,3,kyne,n,,1.5396,fish1852,1990,6,1995,0.09185,adult
EBS,211,57,21157,OT,3,2000,4,Eden,F,41,10,3,kyne,n,,1.5396,fish1852,1990,7,1996,0.0984,adult
EBS,211,57,21157,OT,3,2000,4,Eden,F,41,10,3,kyne,n,,1.5396,fish1852,1990,8,1997,0.05856,adult
EBS,211,57,21157,OT,3,2000,4,Eden,F,41,10,3,kyne,n,,1.5396,fish1852,1990,9,1998,0.10493,adult
EBS,211,57,21157,OT,3,2000,4,Eden,F,41,10,3,kyne,n,,1.5396,fish1852,1990,10,1999,0.07164,adult
EBS,211,58,21158,OT,3,2000,4,Eden,F,41,6,3,kyne,n,,1.17361,fish1853,1994,1,2000,0.480347,juvenile
EBS,211,58,21158,OT,3,2000,4,Eden,F,41,6,3,kyne,n,,1.17361,fish1853,1994,2,1995,0.201403,juvenile
EBS,211,58,21158,OT,3,2000,4,Eden,F,41,6,3,kyne,n,,1.17361,fish1853,1994,3,1996,0.097814,juvenile
EBS,211,58,21158,OT,3,2000,4,Eden,F,41,6,3,kyne,n,,1.17361,fish1853,1994,4,1997,0.146385,juvenile
EBS,211,58,21158,OT,3,2000,4,Eden,F,41,6,3,kyne,n,,1.17361,fish1853,1994,5,1998,0.125901,juvenile
EBS,211,58,21158,OT,3,2000,4,Eden,F,41,6,3,kyne,n,,1.17361,fish1853,1994,6,1999,0.12176,adult
EBS,211,59,21159,OT,3,2000,4,Eden,F,40,6,3,kyne,n,,1.12695,fish1854,1994,1,2000,0.404818,juvenile
EBS,211,59,21159,OT,3,2000,4,Eden,F,40,6,3,kyne,n,,1.12695,fish1854,1994,2,1995,0.280798,juvenile
EBS,211,59,21159,OT,3,2000,4,Eden,F,40,6,3,kyne,n,,1.12695,fish1854,1994,3,1996,0.13347,juvenile
EBS,211,59,21159,OT,3,2000,4,Eden,F,40,6,3,kyne,n,,1.12695,fish1854,1994,4,1997,0.088298,juvenile
EBS,211,59,21159,OT,3,2000,4,Eden,F,40,6,3,kyne,n,,1.12695,fish1854,1994,5,1998,0.100106,juvenile
EBS,211,59,21159,OT,3,2000,4,Eden,F,40,6,3,kyne,n,,1.12695,fish1854,1994,6,1999,0.11946,adult
EBS,211,60,21160,OT,3,2000,4,Eden,F,38,4,3,kyne,n,,0.980282,fish1855,1996,1,2000,0.461576,juvenile
EBS,211,60,21160,OT,3,2000,4,Eden,F,38,4,3,kyne,n,,0.980282,fish1855,1996,2,1997,0.26039,juvenile
EBS,211,60,21160,OT,3,2000,4,Eden,F,38,4,3,kyne,n,,0.980282,fish1855,1996,3,1998,0.144282,juvenile
EBS,211,60,21160,OT,3,2000,4,Eden,F,38,4,3,kyne,n,,0.980282,fish1855,1996,4,1999,0.114034,juvenile
EBS,211,61,21161,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.34097,fish1856,1993,1,2000,0.429453,juvenile
EBS,211,61,21161,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.34097,fish1856,1993,2,1994,0.24699,juvenile
EBS,211,61,21161,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.34097,fish1856,1993,3,1995,0.153778,juvenile
EBS,211,61,21161,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.34097,fish1856,1993,4,1996,0.125763,juvenile
EBS,211,61,21161,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.34097,fish1856,1993,5,1997,0.146976,juvenile
EBS,211,61,21161,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.34097,fish1856,1993,6,1998,0.14934,adult
EBS,211,61,21161,OT,3,2000,4,Eden,F,41,7,3,kyne,n,,1.34097,fish1856,1993,7,1999,0.08867,adult
EBS,211,62,21162,OT,3,2000,4,Eden,F,43,6,3,kyne,n,,1.14977,fish1857,1994,1,2000,0.479945,juvenile
EBS,211,62,21162,OT,3,2000,4,Eden,F,43,6,3,kyne,n,,1.14977,fish1857,1994,2,1995,0.257524,juvenile
EBS,211,62,21162,OT,3,2000,4,Eden,F,43,6,3,kyne,n,,1.14977,fish1857,1994,3,1996,0.108364,juvenile
EBS,211,62,21162,OT,3,2000,4,Eden,F,43,6,3,kyne,n,,1.14977,fish1857,1994,4,1997,0.099036,juvenile
EBS,211,62,21162,OT,3,2000,4,Eden,F,43,6,3,kyne,n,,1.14977,fish1857,1994,5,1998,0.114281,juvenile
EBS,211,62,21162,OT,3,2000,4,Eden,F,43,6,3,kyne,n,,1.14977,fish1857,1994,6,1999,0.09062,adult
EBS,211,63,21163,OT,3,2000,4,Eden,F,39,4,3,kyne,n,,1.04347,fish1858,1996,1,2000,0.441437,juvenile
EBS,211,63,21163,OT,3,2000,4,Eden,F,39,4,3,kyne,n,,1.04347,fish1858,1996,2,1997,0.273068,juvenile
EBS,211,63,21163,OT,3,2000,4,Eden,F,39,4,3,kyne,n,,1.04347,fish1858,1996,3,1998,0.183089,juvenile
EBS,211,63,21163,OT,3,2000,4,Eden,F,39,4,3,kyne,n,,1.04347,fish1858,1996,4,1999,0.145876,juvenile
EBS,211,64,21164,OT,3,2000,4,Eden,F,43,8,3,kyne,n,,1.46745,fish1859,1992,1,2000,0.571383,juvenile
EBS,211,64,21164,OT,3,2000,4,Eden,F,43,8,3,kyne,n,,1.46745,fish1859,1992,2,1993,0.294622,juvenile
EBS,211,64,21164,OT,3,2000,4,Eden,F,43,8,3,kyne,n,,1.46745,fish1859,1992,3,1994,0.186595,juvenile
EBS,211,64,21164,OT,3,2000,4,Eden,F,43,8,3,kyne,n,,1.46745,fish1859,1992,4,1995,0.09839,juvenile
EBS,211,64,21164,OT,3,2000,4,Eden,F,43,8,3,kyne,n,,1.46745,fish1859,1992,5,1996,0.08054,juvenile
EBS,211,64,21164,OT,3,2000,4,Eden,F,43,8,3,kyne,n,,1.46745,fish1859,1992,6,1997,0.11853,adult
EBS,211,64,21164,OT,3,2000,4,Eden,F,43,8,3,kyne,n,,1.46745,fish1859,1992,7,1998,0.07117,adult
EBS,211,64,21164,OT,3,2000,4,Eden,F,43,8,3,kyne,n,,1.46745,fish1859,1992,8,1999,0.04622,adult
EBS,211,65,21165,OT,3,2000,4,Eden,F,38,4,3,kyne,n,,1.05047,fish1860,1996,1,2000,0.545187,juvenile
EBS,211,65,21165,OT,3,2000,4,Eden,F,38,4,3,kyne,n,,1.05047,fish1860,1996,2,1997,0.203242,juvenile
EBS,211,65,21165,OT,3,2000,4,Eden,F,38,4,3,kyne,n,,1.05047,fish1860,1996,3,1998,0.175143,juvenile
EBS,211,65,21165,OT,3,2000,4,Eden,F,38,4,3,kyne,n,,1.05047,fish1860,1996,4,1999,0.126898,juvenile
EBS,211,66,21166,OT,3,2000,4,Eden,M,38,3,3,kyne,n,,0.983619,fish1861,1997,1,2000,0.453026,juvenile
EBS,211,66,21166,OT,3,2000,4,Eden,M,38,3,3,kyne,n,,0.983619,fish1861,1997,2,1998,0.330734,juvenile
EBS,211,66,21166,OT,3,2000,4,Eden,M,38,3,3,kyne,n,,0.983619,fish1861,1997,3,1999,0.199859,juvenile
EBS,211,67,21167,OT,3,2000,4,Eden,M,37,9,3,kyne,n,,1.36545,fish1862,1991,1,2000,0.510863,juvenile
EBS,211,67,21167,OT,3,2000,4,Eden,M,37,9,3,kyne,n,,1.36545,fish1862,1991,2,1992,0.176051,juvenile
EBS,211,67,21167,OT,3,2000,4,Eden,M,37,9,3,kyne,n,,1.36545,fish1862,1991,3,1993,0.152063,juvenile
EBS,211,67,21167,OT,3,2000,4,Eden,M,37,9,3,kyne,n,,1.36545,fish1862,1991,4,1994,0.090674,juvenile
EBS,211,67,21167,OT,3,2000,4,Eden,M,37,9,3,kyne,n,,1.36545,fish1862,1991,5,1995,0.096659,juvenile
EBS,211,67,21167,OT,3,2000,4,Eden,M,37,9,3,kyne,n,,1.36545,fish1862,1991,6,1996,0.07579,adult
EBS,211,67,21167,OT,3,2000,4,Eden,M,37,9,3,kyne,n,,1.36545,fish1862,1991,7,1997,0.07579,adult
EBS,211,67,21167,OT,3,2000,4,Eden,M,37,9,3,kyne,n,,1.36545,fish1862,1991,8,1998,0.07891,adult
EBS,211,67,21167,OT,3,2000,4,Eden,M,37,9,3,kyne,n,,1.36545,fish1862,1991,9,1999,0.10865,adult
EBS,211,69,21169,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.41355,fish1863,1993,1,2000,0.528805,juvenile
EBS,211,69,21169,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.41355,fish1863,1993,2,1994,0.263821,juvenile
EBS,211,69,21169,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.41355,fish1863,1993,3,1995,0.195293,juvenile
EBS,211,69,21169,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.41355,fish1863,1993,4,1996,0.113341,juvenile
EBS,211,69,21169,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.41355,fish1863,1993,5,1997,0.12586,juvenile
EBS,211,69,21169,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.41355,fish1863,1993,6,1998,0.08872,adult
EBS,211,69,21169,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.41355,fish1863,1993,7,1999,0.09771,adult
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,1,2000,0.54747,juvenile
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,2,1990,0.305461,juvenile
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,3,1991,0.117048,juvenile
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,4,1992,0.116571,juvenile
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,5,1993,0.08184,juvenile
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,6,1994,0.08184,adult
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,7,1995,0.09695,adult
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,8,1996,0.07041,adult
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,9,1997,0.06126,adult
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,10,1998,0.04937,adult
EBS,211,70,21170,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.57259,fish1864,1989,11,1999,0.04437,adult
EBS,211,71,21171,OT,3,2000,4,Eden,M,42,8,3,kyne,n,,1.33118,fish1865,1992,1,2000,0.509185,juvenile
EBS,211,71,21171,OT,3,2000,4,Eden,M,42,8,3,kyne,n,,1.33118,fish1865,1992,2,1993,0.219521,juvenile
EBS,211,71,21171,OT,3,2000,4,Eden,M,42,8,3,kyne,n,,1.33118,fish1865,1992,3,1994,0.128583,juvenile
EBS,211,71,21171,OT,3,2000,4,Eden,M,42,8,3,kyne,n,,1.33118,fish1865,1992,4,1995,0.128921,juvenile
EBS,211,71,21171,OT,3,2000,4,Eden,M,42,8,3,kyne,n,,1.33118,fish1865,1992,5,1996,0.14322,juvenile
EBS,211,71,21171,OT,3,2000,4,Eden,M,42,8,3,kyne,n,,1.33118,fish1865,1992,6,1997,0.05574,adult
EBS,211,71,21171,OT,3,2000,4,Eden,M,42,8,3,kyne,n,,1.33118,fish1865,1992,7,1998,0.0934,adult
EBS,211,71,21171,OT,3,2000,4,Eden,M,42,8,3,kyne,n,,1.33118,fish1865,1992,8,1999,0.05261,adult
EBS,211,72,21172,OT,3,2000,4,Eden,M,36,5,3,kyne,n,,1.1127,fish1866,1995,1,2000,0.506276,juvenile
EBS,211,72,21172,OT,3,2000,4,Eden,M,36,5,3,kyne,n,,1.1127,fish1866,1995,2,1996,0.240173,juvenile
EBS,211,72,21172,OT,3,2000,4,Eden,M,36,5,3,kyne,n,,1.1127,fish1866,1995,3,1997,0.144866,juvenile
EBS,211,72,21172,OT,3,2000,4,Eden,M,36,5,3,kyne,n,,1.1127,fish1866,1995,4,1998,0.138605,juvenile
EBS,211,72,21172,OT,3,2000,4,Eden,M,36,5,3,kyne,n,,1.1127,fish1866,1995,5,1999,0.08278,juvenile
EBS,211,73,21173,OT,3,2000,4,Eden,M,38,5,3,kyne,n,,1.1801,fish1867,1995,1,2000,0.477825,juvenile
EBS,211,73,21173,OT,3,2000,4,Eden,M,38,5,3,kyne,n,,1.1801,fish1867,1995,2,1996,0.275501,juvenile
EBS,211,73,21173,OT,3,2000,4,Eden,M,38,5,3,kyne,n,,1.1801,fish1867,1995,3,1997,0.161688,juvenile
EBS,211,73,21173,OT,3,2000,4,Eden,M,38,5,3,kyne,n,,1.1801,fish1867,1995,4,1998,0.136016,juvenile
EBS,211,73,21173,OT,3,2000,4,Eden,M,38,5,3,kyne,n,,1.1801,fish1867,1995,5,1999,0.12907,juvenile
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,1,2000,0.459981,juvenile
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,2,1990,0.280246,juvenile
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,3,1991,0.104867,juvenile
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,4,1992,0.11948,juvenile
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,5,1993,0.102296,juvenile
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,6,1994,0.1169,adult
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,7,1995,0.08166,adult
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,8,1996,0.09025,adult
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,9,1997,0.08768,adult
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,10,1998,0.0619,adult
EBS,211,74,21174,OT,3,2000,4,Eden,M,42,11,3,kyne,n,,1.56457,fish1868,1989,11,1999,0.05931,adult
EBS,211,75,21175,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.28772,fish1869,1993,1,2000,0.422244,juvenile
EBS,211,75,21175,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.28772,fish1869,1993,2,1994,0.240506,juvenile
EBS,211,75,21175,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.28772,fish1869,1993,3,1995,0.17147,juvenile
EBS,211,75,21175,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.28772,fish1869,1993,4,1996,0.135108,juvenile
EBS,211,75,21175,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.28772,fish1869,1993,5,1997,0.119232,juvenile
EBS,211,75,21175,OT,3,2000,4,Eden,M,41,7,3,kyne,n,,1.28772,fish1869,1993,6,1998,0.11426,adult
